Iteration                Wall_Time                Samples                  Train_Return             Train_Count              Test_Return              Test_Count               State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Exp_Samples              Critic_Loss              Critic_Stepsize          Critic_Steps             Actor_Loss               Actor_Stepsize           Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
3200                     6.0048149455918205       7299369                  1362.569196160806        318                      3154.5285395672126       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       7278713                  0.0013094323             0.01                     712429                   1.9621927                2.5e-05                  7109685                  -0.30083346              10.199768                3.532497e-11             2.656294                 32137.32                 
3250                     6.098367555671268        7413300                  1405.1451697102461       308                      3287.2144666305244       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       7392529                  0.0006051471             0.01                     723567                   1.9590807                2.5e-05                  7220858                  0.03743647               6.9952226                9.512432e-19             1.4394888                834.89014                
3300                     6.1914572755495705       7529413                  1490.7423380071623       297                      2256.1480184228376       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       7508185                  0.00046087155            0.01                     734887                   2.088254                 2.5e-05                  7333828                  0.26388404               6.116559                 1.0606847e-14            1.4604049                395.7052                 
3350                     6.283833083642854        7643456                  1391.4808056469449       310                      2671.6793682399334       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       7621879                  0.00081691134            0.01                     746017                   1.9778162                2.5e-05                  7444880                  0.09402636               8.087193                 7.2124603e-13            1.3935839                247.0071                 
3400                     6.375338662399186        7756274                  1392.852360725268        310                      2440.173164017           32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       7734675                  0.00052340195            0.01                     757059                   2.1638446                2.5e-05                  7555059                  0.016236426              6.3752437                2.4061455e-13            1.5247858                145.97908                
3450                     6.468039990398619        7868182                  1457.9676658709602       294                      3572.419795626859        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       7846106                  0.0011852034             0.01                     767966                   1.9216624                2.5e-05                  7663902                  -0.33586136              9.657452                 7.521729e-14             1.3487462                754.8256                 
3500                     6.561142511036661        7980347                  1335.2946378312174       321                      3635.6742685150616       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       7957810                  0.0014404067             0.01                     778899                   1.770352                 2.5e-05                  7773013                  -0.21553981              10.785956                1.0392015e-14            1.2106605                375.77744                
3550                     6.654691951672236        8093452                  1444.447196289719        298                      3569.9894189344427       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       8070568                  0.0006950113             0.01                     789936                   1.9549198                2.5e-05                  7883151                  -0.11983227              7.339213                 2.3736272e-20            1.395568                 643.0796                 
3600                     6.751656790905528        8211127                  1436.473756702004        311                      3564.244484836994        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       8188060                  0.001639476              0.01                     801434                   1.8700948                2.5e-05                  7997912                  -0.02972613              11.23464                 1.6914284e-12            2.4790902                16922.73                 
3650                     6.846196394231584        8325437                  1459.7484511955874       299                      3632.009784311767        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       8301961                  0.0010104246             0.01                     812580                   1.9014449                2.5e-05                  8109167                  -0.19477269              8.93654                  5.424e-16                1.3525995                322.3651                 
3700                     6.940818500982391        8439666                  1407.911788913569        309                      3632.1522935309226       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       8416062                  0.0012697148             0.01                     823747                   1.8510828                2.5e-05                  8220618                  -0.08298152              10.022416                6.8595084e-16            1.286761                 216.50168                
3750                     7.033011676801576        8550733                  1355.086504391743        314                      3629.3204776435045       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       8526607                  0.0005548477             0.01                     834570                   2.1863747                2.5e-05                  8328598                  0.269944                 6.554767                 6.309614e-13             4.488605                 144166.36                
3800                     7.127518314917882        8664946                  1416.0249720500467       310                      3620.321055534398        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       8640513                  0.0011884299             0.01                     845717                   1.8242788                2.5e-05                  8439860                  0.19312571               9.589452                 1.2121721e-14            3.8642905                113004.87                
3850                     7.220850985911158        8777559                  1342.4560333640206       324                      3419.916195454944        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       8752838                  0.0014944604             0.01                     856716                   1.8141364                2.5e-05                  8549575                  0.058518745              10.793592                1.300626e-12             1.387486                 2580.8474                
3900                     7.313713538712926        8889484                  1315.4547966315445       328                      3613.853605356385        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       8864478                  0.002043635              0.01                     867642                   1.822773                 2.5e-05                  8658625                  0.1641794                12.722579                4.919029e-11             1.3893431                2962.4927                
3950                     7.405528520610598        9000205                  1277.9190517705958       334                      3672.8852043109996       32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       8974878                  0.0011483544             0.01                     878446                   1.9217956                2.5e-05                  8766464                  -0.16176644              9.611477                 4.0168147e-12            1.384529                 1695.9315                
4000                     7.49959289835559         9113769                  1364.470560179091        318                      3706.756887908992        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       9088028                  0.0010826866             0.01                     889521                   1.921523                 2.5e-05                  8876984                  -0.26730537              9.18273                  4.8796542e-17            2.299773                 15254.581                
4050                     7.593445135354996        9226930                  1478.6702072692194       294                      3721.524753647018        32                       0.01287152               0.95533746               0                        0                        1.0                      0.4                      10.000000000000002       9201071                  0.001138955              0.01                     900586                   1.9167964                2.5e-05                  8987403                  0.18859586               9.582875                 1.8637893e-12            76.56133                 3682711.0                
